site_id,service_id,service_line,unit_id,unit_name,hour,predicted_occupancy,lower,upper,predicted_admissions,predicted_discharges,staffing_gap_hours,source_ids,classification,source_readiness
SITE_ACH_INSPIRED,procedural_recovery,Procedural recovery,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,12,0.802,0.742,0.873,2,1,2.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_ACH_INSPIRED,procedural_recovery,Procedural recovery,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,18,0.801,0.737,0.875,3,2,2.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_ACH_INSPIRED,procedural_recovery,Procedural recovery,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,24,0.803,0.737,0.881,4,2,2.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_ACH_INSPIRED,procedural_recovery,Procedural recovery,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,48,0.835,0.758,0.925,8,4,2.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_ACH_INSPIRED,procedural_recovery,Procedural recovery,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,72,0.824,0.736,0.927,12,6,2.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,0,1.0,0.945,1.065,0,0,17.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,3,1.005,0.949,1.072,1,0,17.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,6,1.01,0.952,1.078,1,0,17.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,12,1.017,0.957,1.089,2,1,18.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,18,1.021,0.958,1.096,4,2,19.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,24,1.021,0.955,1.098,5,2,19.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,48,1.002,0.926,1.093,10,4,21.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,general_pediatrics,General pediatrics,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,72,1.029,0.941,1.132,15,6,24.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,0,1.063,1.008,1.128,0,0,26.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,3,1.068,1.012,1.135,1,0,26.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,6,1.073,1.015,1.141,1,0,27.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,12,1.08,1.019,1.151,2,1,27.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,18,1.082,1.019,1.157,4,2,28.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,24,1.081,1.015,1.158,5,2,29.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,48,1.068,0.991,1.159,10,4,33.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,respiratory,Respiratory,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,72,1.103,1.015,1.206,15,6,36.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,0,0.941,0.886,1.006,0,0,11.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,3,0.945,0.888,1.011,0,0,11.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,6,0.948,0.89,1.016,1,0,11.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,12,0.951,0.89,1.022,2,1,12.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,18,0.949,0.886,1.024,3,2,12.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,24,0.945,0.879,1.022,4,2,13.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,48,0.929,0.853,1.02,8,4,14.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,surgery,Surgery,SITE_PROV_NETWORK_SURGERY,Surgery unit,72,0.961,0.873,1.064,12,6,16.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,0,1.122,1.067,1.187,0,0,14.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,3,1.125,1.069,1.192,0,0,14.4,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,6,1.127,1.07,1.196,1,0,14.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,12,1.129,1.068,1.2,2,0,15.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,18,1.126,1.063,1.2,3,1,15.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,24,1.12,1.054,1.198,4,1,16.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,48,1.111,1.035,1.202,8,2,18.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,picu,PICU,SITE_PROV_NETWORK_PICU,PICU unit,72,1.145,1.057,1.248,12,3,19.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,review
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,0,1.013,0.958,1.078,0,0,16.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
